,,CHICK,CHICK,CHICK,CHICK,CHICK,CHICK,CHICK,CHICK,CHPIB,CHPIB,CHPIB,CHPIB,CHPIB,CHPIB,CHPIB,CHPIB,CIOIN,CIOIN,CIOIN,CIOIN,CIOIN,CIOIN,CIOIN,CIOIN,DANRE,DANRE,DANRE,DANRE,DANRE,DANRE,DANRE,DANRE,ECNAU,ECNAU,ECNAU,ECNAU,ECNAU,ECNAU,ECNAU,ECNAU,ERCAL,ERCAL,ERCAL,ERCAL,ERCAL,ERCAL,ERCAL,ERCAL,FELCA,FELCA,FELCA,FELCA,FELCA,FELCA,FELCA,FELCA,GADMO,GADMO,GADMO,GADMO,GADMO,GADMO,GADMO,GADMO,HUMAN,HUMAN,HUMAN,HUMAN,HUMAN,HUMAN,HUMAN,HUMAN,KAKAP,KAKAP,KAKAP,KAKAP,KAKAP,KAKAP,KAKAP,KAKAP,LEPOC,LEPOC,LEPOC,LEPOC,LEPOC,LEPOC,LEPOC,LEPOC,MOUSE,MOUSE,MOUSE,MOUSE,MOUSE,MOUSE,MOUSE,MOUSE,ORANA,ORANA,ORANA,ORANA,ORANA,ORANA,ORANA,ORANA,ORYLA,ORYLA,ORYLA,ORYLA,ORYLA,ORYLA,ORYLA,ORYLA,PHOSI,PHOSI,PHOSI,PHOSI,PHOSI,PHOSI,PHOSI,PHOSI,PODMU,PODMU,PODMU,PODMU,PODMU,PODMU,PODMU,PODMU,SALTR,SALTR,SALTR,SALTR,SALTR,SALTR,SALTR,SALTR,SARHA,SARHA,SARHA,SARHA,SARHA,SARHA,SARHA,SARHA,TAEGU,TAEGU,TAEGU,TAEGU,TAEGU,TAEGU,TAEGU,TAEGU,XENTR,XENTR,XENTR,XENTR,XENTR,XENTR,XENTR,XENTR
OMARP20,12,571.0,0.6725043782837128,0.7030738509524286,0.0,0.0,1.0,1.0,11.0,571.0,0.7985989492119089,0.6210332069537383,0.0,0.0,1.0,1.0,5.0,571.0,0.09807355516637478,0.375821628348518,0.0,0.0,0.0,0.0,5.0,571.0,0.4886164623467601,0.9009507716804916,0.0,0.0,0.0,1.0,9.0,571.0,0.37478108581436076,0.6725140677270244,0.0,0.0,0.0,1.0,4.0,571.0,0.44833625218914186,0.778241291495598,0.0,0.0,0.0,1.0,11.0,571.0,0.7197898423817863,0.5115617209611976,0.0,0.0,1.0,1.0,4.0,571.0,0.45183887915936954,0.9416536119357924,0.0,0.0,0.0,1.0,8.0,571.0,0.7443082311733801,0.5503890199194733,0.0,0.0,1.0,1.0,6.0,571.0,0.6094570928196147,0.526339447036436,0.0,0.0,1.0,1.0,4.0,571.0,0.3607705779334501,0.519245844733662,0.0,0.0,0.0,1.0,4.0,571.0,0.7845884413309983,0.7637676443348654,0.0,0.0,1.0,1.0,11.0,571.0,0.6199649737302977,0.5372646760250868,0.0,0.0,1.0,1.0,3.0,571.0,0.4798598949211909,1.0281292744093675,0.0,0.0,0.0,1.0,11.0,571.0,0.6935201401050788,0.5733343908370329,0.0,0.0,1.0,1.0,6.0,571.0,0.8073555166374781,0.8301438332677632,0.0,0.0,1.0,1.0,11.0,571.0,0.7845884413309983,1.2357996049747049,0.0,0.0,0.0,1.0,8.0,571.0,0.7092819614711033,0.6485351991748617,0.0,0.0,1.0,1.0,6.0,571.0,0.5989492119089317,0.5149678401253935,0.0,0.0,1.0,1.0,2.0,571.0,0.7548161120840631,0.623620239382924,0.0,0.0,1.0,1.0,6.0
OMARP20,13,513.0,0.7076023391812866,0.8456464230439442,0.0,0.0,1.0,1.0,9.0,513.0,0.7504873294346979,0.6615299179618972,0.0,0.0,1.0,1.0,7.0,513.0,0.07992202729044834,0.29883627441858873,0.0,0.0,0.0,0.0,3.0,513.0,0.5380116959064327,0.6980843933045908,0.0,0.0,0.0,1.0,5.0,513.0,0.5282651072124757,0.7096436109632049,0.0,0.0,0.0,1.0,5.0,513.0,0.6140350877192983,0.7229212485319182,0.0,0.0,1.0,1.0,11.0,513.0,0.7524366471734892,0.5954899738592259,0.0,0.0,1.0,1.0,4.0,513.0,0.5555555555555556,0.9849122211310678,0.0,0.0,0.0,1.0,9.0,513.0,0.8109161793372319,0.705252156528783,0.0,0.0,1.0,1.0,8.0,513.0,0.5633528265107213,0.5379922040312857,0.0,0.0,1.0,1.0,4.0,513.0,0.5750487329434698,0.6208622780646177,0.0,0.0,1.0,1.0,6.0,513.0,0.8499025341130604,0.9717116976214432,0.0,0.0,1.0,1.0,12.0,513.0,0.6588693957115009,0.6080548910150542,0.0,0.0,1.0,1.0,5.0,513.0,0.5126705653021443,0.7264097841190863,0.0,0.0,0.0,1.0,6.0,513.0,0.7115009746588694,0.5612871372901124,0.0,0.0,1.0,1.0,3.0,513.0,0.7582846003898636,0.8524176216250577,0.0,0.0,1.0,1.0,10.0,513.0,0.98635477582846,1.3599348584402047,0.0,0.0,1.0,2.0,12.0,513.0,0.7056530214424951,0.6289773542690037,0.0,0.0,1.0,1.0,6.0,513.0,0.5419103313840156,0.5436941923143334,0.0,0.0,1.0,1.0,3.0,513.0,0.7992202729044834,0.6879539525565694,0.0,0.0,1.0,1.0,7.0
OMARP20,14,461.0,0.6203904555314533,0.6160327661351978,0.0,0.0,1.0,1.0,5.0,461.0,0.7396963123644251,0.7052035744991454,0.0,0.0,1.0,1.0,10.0,461.0,0.12364425162689804,0.3487626502529329,0.0,0.0,0.0,0.0,2.0,461.0,0.7678958785249458,0.7606702693679883,0.0,0.0,1.0,1.0,9.0,461.0,0.6052060737527115,0.6361355909316706,0.0,0.0,1.0,1.0,4.0,461.0,0.8286334056399133,1.0015879121431144,0.0,0.0,1.0,1.0,9.0,461.0,0.7418655097613883,0.6012342299506567,0.0,0.0,1.0,1.0,4.0,461.0,0.6616052060737527,0.81455564326376,0.0,0.0,1.0,1.0,6.0,461.0,0.8308026030368764,0.7558505186886526,0.0,1.0,1.0,1.0,11.0,461.0,0.5227765726681128,0.5457560491548374,0.0,0.0,1.0,1.0,4.0,461.0,0.6876355748373102,0.6931646438093418,0.0,0.0,1.0,1.0,9.0,461.0,0.8264642082429501,0.8157646941466425,0.0,0.0,1.0,1.0,12.0,461.0,0.6594360086767896,0.621239037804178,0.0,0.0,1.0,1.0,6.0,461.0,0.7288503253796096,1.014145914671286,0.0,0.0,1.0,1.0,11.0,461.0,0.6789587852494577,0.5832552953913058,0.0,0.0,1.0,1.0,5.0,461.0,0.6811279826464208,0.5277635617045718,0.0,0.0,1.0,1.0,4.0,461.0,1.2321041214750543,1.3039779097573512,0.0,0.0,1.0,2.0,10.0,461.0,0.6681127982646421,0.5481614688616339,0.0,0.0,1.0,1.0,4.0,461.0,0.5206073752711496,0.5880221637624911,0.0,0.0,0.0,1.0,6.0,461.0,0.8741865509761388,0.7922214500962743,0.0,0.0,1.0,1.0,9.0
OMARP20,15,480.0,0.6354166666666666,0.8239599842659461,0.0,0.0,1.0,1.0,13.0,480.0,0.75,0.6621279039348079,0.0,0.0,1.0,1.0,9.0,480.0,0.12708333333333333,0.3516970983544695,0.0,0.0,0.0,0.0,3.0,480.0,0.89375,0.9359233436661394,0.0,0.0,1.0,1.0,14.0,480.0,0.7291666666666666,0.7350339299777329,0.0,0.0,1.0,1.0,8.0,480.0,0.8,0.6506781431161022,0.0,0.0,1.0,1.0,7.0,480.0,0.7583333333333333,0.504606476960134,0.0,0.0,1.0,1.0,3.0,480.0,0.6708333333333333,0.7338969492242925,0.0,0.0,1.0,1.0,6.0,480.0,0.89375,0.6739737423876206,0.0,1.0,1.0,1.0,9.0,480.0,0.5645833333333333,0.5520845232455238,0.0,0.0,1.0,1.0,4.0,480.0,0.7895833333333333,0.6521970523766115,0.0,0.0,1.0,1.0,7.0,480.0,0.89375,0.7042685985280411,0.0,1.0,1.0,1.0,8.0,480.0,0.6645833333333333,0.5539720240946028,0.0,0.0,1.0,1.0,4.0,480.0,0.7833333333333333,0.8947383502338896,0.0,0.0,1.0,1.0,9.0,480.0,0.7416666666666667,0.504606476960134,0.0,0.0,1.0,1.0,4.0,480.0,0.7875,0.75677179457254,0.0,0.0,1.0,1.0,13.0,480.0,1.3229166666666667,1.1348971210183567,0.0,1.0,1.0,2.0,11.0,480.0,0.75,0.7834403012589685,0.0,0.0,1.0,1.0,10.0,480.0,0.5625,0.5523247509212013,0.0,0.0,1.0,1.0,3.0,480.0,0.88125,0.7730200649897949,0.0,1.0,1.0,1.0,11.0
OMARP20,16,609.0,0.6568144499178982,0.7708443551008572,0.0,0.0,1.0,1.0,10.0,609.0,0.8177339901477833,0.5299709415234168,0.0,1.0,1.0,1.0,7.0,609.0,0.17569786535303777,0.4446323296438471,0.0,0.0,0.0,0.0,5.0,609.0,0.909688013136289,0.6688964309957424,0.0,1.0,1.0,1.0,7.0,609.0,0.8111658456486043,0.6087142298060755,0.0,0.0,1.0,1.0,7.0,609.0,0.8702791461412152,0.6318728070725079,0.0,1.0,1.0,1.0,9.0,609.0,0.8456486042692939,0.5024462670952488,0.0,1.0,1.0,1.0,6.0,609.0,0.7898193760262726,0.7221779013987404,0.0,0.0,1.0,1.0,11.0,609.0,0.9441707717569786,0.37631743634105597,0.0,1.0,1.0,1.0,4.0,609.0,0.6108374384236454,0.5392009086712007,0.0,0.0,1.0,1.0,5.0,609.0,0.80623973727422,0.46086355048794203,0.0,1.0,1.0,1.0,4.0,609.0,0.9113300492610837,0.40395215050978234,0.0,1.0,1.0,1.0,5.0,609.0,0.6814449917898193,0.559311619324937,0.0,0.0,1.0,1.0,7.0,609.0,0.8177339901477833,0.8078240682073086,0.0,0.0,1.0,1.0,12.0,609.0,0.8472906403940886,0.4566720822627269,0.0,1.0,1.0,1.0,4.0,609.0,0.8078817733990148,0.7260679152658028,0.0,1.0,1.0,1.0,14.0,609.0,1.3760262725779968,1.0752065159494688,0.0,1.0,1.0,2.0,14.0,609.0,0.8144499178981938,0.7478399164674213,0.0,1.0,1.0,1.0,14.0,609.0,0.5779967159277504,0.5357992615461575,0.0,0.0,1.0,1.0,3.0,609.0,0.9277504105090312,0.5747153443891257,0.0,1.0,1.0,1.0,8.0
OMARP20,17,831.0,0.7196149217809867,0.5121067715935925,0.0,0.0,1.0,1.0,3.0,831.0,0.8664259927797834,0.38989230085155624,0.0,1.0,1.0,1.0,4.0,831.0,0.15764139590854392,0.4023260338496999,0.0,0.0,0.0,0.0,4.0,831.0,0.9458483754512635,0.5772422774380056,0.0,1.0,1.0,1.0,6.0,831.0,0.8856799037304453,0.5150033230146532,0.0,1.0,1.0,1.0,6.0,831.0,0.8098676293622142,0.4498447997950921,0.0,1.0,1.0,1.0,4.0,831.0,0.8868832731648616,0.4596581072004024,0.0,1.0,1.0,1.0,6.0,831.0,0.8411552346570397,0.684626792163341,0.0,1.0,1.0,1.0,9.0,831.0,0.9915764139590855,0.5671117215294006,0.0,1.0,1.0,1.0,15.0,831.0,0.7412755716004813,0.45703898741463206,0.0,0.0,1.0,1.0,2.0,831.0,0.8784596871239471,0.5815687430484778,0.0,1.0,1.0,1.0,13.0,831.0,1.016847172081829,0.7229158990487171,0.0,1.0,1.0,1.0,15.0,831.0,0.7328519855595668,0.469161185334386,0.0,0.0,1.0,1.0,2.0,831.0,0.8880866425992779,0.7050523844177623,0.0,1.0,1.0,1.0,12.0,831.0,0.9049338146811071,0.43282453018224243,0.0,1.0,1.0,1.0,5.0,831.0,0.8231046931407943,0.7071037055990612,0.0,1.0,1.0,1.0,16.0,831.0,1.4705174488567991,0.8622104385576768,0.0,1.0,1.0,2.0,7.0,831.0,0.8303249097472925,0.5982663833032951,0.0,1.0,1.0,1.0,12.0,831.0,0.690734055354994,0.5258597690051147,0.0,0.0,1.0,1.0,4.0,831.0,0.9181708784596871,0.669863877320509,0.0,1.0,1.0,1.0,12.0
OMARP20,18,1263.0,0.8345209817893904,0.5744251485984052,0.0,1.0,1.0,1.0,13.0,1263.0,0.9113222486144101,0.3777362841354633,0.0,1.0,1.0,1.0,5.0,1263.0,0.19873317498020585,0.4090090582500115,0.0,0.0,0.0,0.0,3.0,1263.0,0.9398258115597783,0.5109163031671154,0.0,1.0,1.0,1.0,8.0,1263.0,0.9422011084718923,0.40085159043990315,0.0,1.0,1.0,1.0,6.0,1263.0,0.9239904988123515,0.7290133400623717,0.0,1.0,1.0,1.0,15.0,1263.0,0.9105304829770388,0.3989784345863577,0.0,1.0,1.0,1.0,6.0,1263.0,0.8574821852731591,0.5402549680901532,0.0,1.0,1.0,1.0,8.0,1263.0,1.0182106096595407,0.46814632261742095,0.0,1.0,1.0,1.0,12.0,1263.0,0.8329374505146476,0.42667568608064094,0.0,1.0,1.0,1.0,4.0,1263.0,0.8749010292953285,0.371567078736161,0.0,1.0,1.0,1.0,4.0,1263.0,1.0134600158353126,0.5828853171697735,0.0,1.0,1.0,1.0,14.0,1263.0,0.7901821060965954,0.4551155424564384,0.0,1.0,1.0,1.0,6.0,1263.0,0.9081551860649247,0.5014606253560822,0.0,1.0,1.0,1.0,10.0,1263.0,0.9596199524940617,0.4314687788397539,0.0,1.0,1.0,1.0,11.0,1263.0,0.9358669833729216,0.5903376949001085,0.0,1.0,1.0,1.0,12.0,1263.0,1.4750593824228029,0.9323233977671183,0.0,1.0,1.0,2.0,16.0,1263.0,0.8796516231195566,0.5080236142562422,0.0,1.0,1.0,1.0,7.0,1263.0,0.8258115597783057,0.6035280210790522,0.0,1.0,1.0,1.0,11.0,1263.0,0.9675376088677752,0.8117935387615152,0.0,1.0,1.0,1.0,16.0
OMARP20,19,1812.0,0.9332229580573952,0.39244661359167304,0.0,1.0,1.0,1.0,3.0,1812.0,0.9359823399558499,0.28834717348081984,0.0,1.0,1.0,1.0,4.0,1812.0,0.24668874172185432,0.43629516276304436,0.0,0.0,0.0,0.0,2.0,1812.0,1.0154525386313467,0.6107663392934094,0.0,1.0,1.0,1.0,18.0,1812.0,0.989514348785872,0.30348679819672086,0.0,1.0,1.0,1.0,5.0,1812.0,0.9597130242825607,0.4873094359295863,0.0,1.0,1.0,1.0,14.0,1812.0,0.9575055187637969,0.323672947926861,0.0,1.0,1.0,1.0,7.0,1812.0,0.9459161147902869,0.49105740112888036,0.0,1.0,1.0,1.0,10.0,1812.0,0.9933774834437086,0.23014235841325634,0.0,1.0,1.0,1.0,5.0,1812.0,0.9343267108167771,0.27921250641172596,0.0,1.0,1.0,1.0,2.0,1812.0,0.9376379690949227,0.39035379505808393,0.0,1.0,1.0,1.0,12.0,1812.0,1.0038631346578366,0.3677899417118468,0.0,1.0,1.0,1.0,10.0,1812.0,0.8714128035320088,0.35407167273433043,0.0,1.0,1.0,1.0,3.0,1812.0,0.9663355408388521,0.3647548347156826,0.0,1.0,1.0,1.0,8.0,1812.0,0.9690949227373068,0.26613510441281946,0.0,1.0,1.0,1.0,3.0,1812.0,0.9299116997792495,0.3470303024974099,0.0,1.0,1.0,1.0,6.0,1812.0,1.5794701986754967,0.7016413239164568,0.0,1.0,2.0,2.0,8.0,1812.0,0.9359823399558499,0.43872081476120667,0.0,1.0,1.0,1.0,9.0,1812.0,0.9100441501103753,0.3627744464380027,0.0,1.0,1.0,1.0,2.0,1812.0,0.9845474613686535,0.34660722779248465,0.0,1.0,1.0,1.0,6.0
OMARP20,20,2008.0,1.0234063745019921,0.39923937421860156,0.0,1.0,1.0,1.0,8.0,2008.0,0.9885458167330677,0.4309504182293227,0.0,1.0,1.0,1.0,12.0,2008.0,0.3645418326693227,0.5536288666751147,0.0,0.0,0.0,1.0,9.0,2008.0,1.0582669322709164,0.5486690736035701,0.0,1.0,1.0,1.0,19.0,2008.0,1.0054780876494025,0.27784828894037383,0.0,1.0,1.0,1.0,5.0,2008.0,0.978585657370518,0.28592561015510165,0.0,1.0,1.0,1.0,7.0,2008.0,0.9860557768924303,0.2730272464533957,0.0,1.0,1.0,1.0,6.0,2008.0,0.9885458167330677,0.3361143731544172,0.0,1.0,1.0,1.0,8.0,2008.0,1.0129482071713147,0.30741001949590113,0.0,1.0,1.0,1.0,9.0,2008.0,0.9571713147410359,0.24687053049719535,0.0,1.0,1.0,1.0,4.0,2008.0,0.9611553784860558,0.24953381499121902,0.0,1.0,1.0,1.0,3.0,2008.0,1.0139442231075697,0.37723561258262983,0.0,1.0,1.0,1.0,11.0,2008.0,0.9447211155378487,0.3018495088143271,0.0,1.0,1.0,1.0,5.0,2008.0,1.0104581673306774,0.4965151997075574,0.0,1.0,1.0,1.0,18.0,2008.0,1.004980079681275,0.31877802871437844,0.0,1.0,1.0,1.0,6.0,2008.0,0.977589641434263,0.3011285316244823,0.0,1.0,1.0,1.0,8.0,2008.0,1.7634462151394423,0.6609006824805496,0.0,1.0,2.0,2.0,12.0,2008.0,0.9646414342629482,0.33444474045925976,0.0,1.0,1.0,1.0,9.0,2008.0,0.954183266932271,0.3107321830216586,0.0,1.0,1.0,1.0,2.0,2008.0,1.0413346613545817,0.5627399441103716,0.0,1.0,1.0,1.0,19.0
OMARP20,21,1225.0,1.0987755102040817,0.4564785673022293,0.0,1.0,1.0,1.0,3.0,1225.0,0.9820408163265306,0.2965004187731721,0.0,1.0,1.0,1.0,6.0,1225.0,0.5779591836734694,0.5504045585487356,0.0,0.0,1.0,1.0,5.0,1225.0,1.1485714285714286,0.6029340028267653,0.0,1.0,1.0,1.0,11.0,1225.0,1.0391836734693878,0.3080074903509841,0.0,1.0,1.0,1.0,4.0,1225.0,0.9983673469387755,0.45373966677756566,0.0,1.0,1.0,1.0,11.0,1225.0,1.003265306122449,0.3078320498177938,0.0,1.0,1.0,1.0,6.0,1225.0,1.0318367346938775,0.5206192637303261,0.0,1.0,1.0,1.0,14.0,1225.0,1.0146938775510204,0.2454412962508458,0.0,1.0,1.0,1.0,4.0,1225.0,0.976326530612245,0.2947158116398217,0.0,1.0,1.0,1.0,3.0,1225.0,0.9885714285714285,0.2827271485423284,0.0,1.0,1.0,1.0,5.0,1225.0,1.0253061224489797,0.5588090672995072,0.0,1.0,1.0,1.0,15.0,1225.0,0.9681632653061224,0.36127765215982205,0.0,1.0,1.0,1.0,8.0,1225.0,1.036734693877551,0.49121942002270536,0.0,1.0,1.0,1.0,14.0,1225.0,1.033469387755102,0.37006861568109883,0.0,1.0,1.0,1.0,8.0,1225.0,1.006530612244898,0.49171880340222335,0.0,1.0,1.0,1.0,14.0,1225.0,1.993469387755102,0.726453779698072,0.0,2.0,2.0,2.0,8.0,1225.0,0.9918367346938776,0.39597481201969775,0.0,1.0,1.0,1.0,9.0,1225.0,1.0016326530612245,0.5468244143318557,0.0,1.0,1.0,1.0,16.0,1225.0,1.083265306122449,0.41174241064662015,0.0,1.0,1.0,1.0,7.0
OMARP20,22,593.0,1.1332209106239461,0.6293437541704522,0.0,1.0,1.0,1.0,9.0,593.0,0.9915682967959528,0.49823648712365226,0.0,1.0,1.0,1.0,10.0,593.0,0.6340640809443507,0.8378623717501605,0.0,0.0,1.0,1.0,14.0,593.0,1.3119730185497471,0.6196187139056752,0.0,1.0,1.0,2.0,5.0,593.0,1.163575042158516,0.49171037143429663,0.0,1.0,1.0,1.0,6.0,593.0,1.0236087689713322,0.5539621981236647,0.0,1.0,1.0,1.0,10.0,593.0,1.0101180438448567,0.5389229933848338,0.0,1.0,1.0,1.0,6.0,593.0,1.1467116357504217,0.7285631078901607,0.0,1.0,1.0,1.0,12.0,593.0,1.042158516020236,0.5230272412604308,0.0,1.0,1.0,1.0,9.0,593.0,0.984822934232715,0.42882501000158824,0.0,1.0,1.0,1.0,5.0,593.0,0.9494097807757167,0.31430503942759214,0.0,1.0,1.0,1.0,3.0,593.0,1.0927487352445193,0.8441960228140459,0.0,1.0,1.0,1.0,12.0,593.0,0.9342327150084317,0.4472798338918252,0.0,1.0,1.0,1.0,6.0,593.0,1.118043844856661,0.5720649693482921,0.0,1.0,1.0,1.0,9.0,593.0,1.0472175379426645,0.43627320068719205,0.0,1.0,1.0,1.0,4.0,593.0,1.0387858347386172,0.4312691942477627,0.0,1.0,1.0,1.0,4.0,593.0,2.2715008431703203,0.9926149299049626,0.0,2.0,2.0,3.0,7.0,593.0,1.0404721753794266,0.5150253663900045,0.0,1.0,1.0,1.0,5.0,593.0,0.9713322091062394,0.4398107846279014,0.0,1.0,1.0,1.0,4.0,593.0,1.0944350758853287,0.5274742784660497,0.0,1.0,1.0,1.0,5.0
OMARP20,23,361.0,1.0249307479224377,0.5743973249045424,0.0,1.0,1.0,1.0,6.0,361.0,1.0304709141274238,0.7200787378717658,0.0,1.0,1.0,1.0,11.0,361.0,0.47368421052631576,0.6454972243679028,0.0,0.0,0.0,1.0,5.0,361.0,1.5013850415512466,1.0804439770031067,0.0,1.0,1.0,2.0,12.0,361.0,1.4238227146814404,1.0673892404857903,0.0,1.0,1.0,2.0,17.0,361.0,0.9750692520775623,0.5839892104898905,0.0,1.0,1.0,1.0,5.0,361.0,1.074792243767313,0.9675005159606469,0.0,1.0,1.0,1.0,16.0,361.0,1.3047091412742382,0.9405701498734009,0.0,1.0,1.0,2.0,10.0,361.0,1.1357340720221607,1.1999410060393643,0.0,1.0,1.0,1.0,21.0,361.0,0.9556786703601108,0.4693105425508127,0.0,1.0,1.0,1.0,6.0,361.0,0.9667590027700831,0.426878554266124,0.0,1.0,1.0,1.0,3.0,361.0,1.1329639889196677,1.1662114927927192,0.0,1.0,1.0,1.0,16.0,361.0,0.9224376731301939,0.4825518246423711,0.0,1.0,1.0,1.0,4.0,361.0,1.332409972299169,0.7994977647875428,0.0,1.0,1.0,2.0,10.0,361.0,1.0277008310249307,0.4879748163178286,0.0,1.0,1.0,1.0,4.0,361.0,1.0221606648199446,0.6948675227085463,0.0,1.0,1.0,1.0,9.0,361.0,2.6869806094182827,1.4118829122686816,0.0,2.0,3.0,4.0,16.0,361.0,0.9695290858725761,0.5127941430822313,0.0,1.0,1.0,1.0,4.0,361.0,0.9445983379501385,0.6474135865954167,0.0,1.0,1.0,1.0,9.0,361.0,1.0941828254847645,0.8831726016242647,0.0,1.0,1.0,1.0,13.0
OMARP20,24,269.0,1.066914498141264,0.48405755113561416,0.0,1.0,1.0,1.0,3.0,269.0,1.037174721189591,0.5381985318236244,0.0,1.0,1.0,1.0,7.0,269.0,0.44981412639405205,0.6423269576671752,0.0,0.0,0.0,1.0,6.0,269.0,1.4684014869888475,0.7096914734308615,0.0,1.0,1.0,2.0,4.0,269.0,1.5687732342007434,0.6228775758564434,0.0,1.0,2.0,2.0,5.0,269.0,1.037174721189591,0.47953745121709873,0.0,1.0,1.0,1.0,5.0,269.0,1.0148698884758365,0.4568733798839995,0.0,1.0,1.0,1.0,4.0,269.0,1.5353159851301115,0.6935591155739798,0.0,1.0,2.0,2.0,7.0,269.0,1.063197026022305,0.44857007704590945,0.0,1.0,1.0,1.0,5.0,269.0,0.9591078066914498,0.4167669893465381,0.0,1.0,1.0,1.0,5.0,269.0,0.9814126394052045,0.409345414834,0.0,1.0,1.0,1.0,4.0,269.0,1.0929368029739777,0.48359883740914045,0.0,1.0,1.0,1.0,5.0,269.0,0.9962825278810409,1.0944164302792738,0.0,1.0,1.0,1.0,17.0,269.0,1.6171003717472119,0.8842767056338909,0.0,1.0,2.0,2.0,9.0,269.0,1.066914498141264,0.5947391847575157,0.0,1.0,1.0,1.0,5.0,269.0,1.0520446096654275,0.48588807546918594,0.0,1.0,1.0,1.0,5.0,269.0,2.8773234200743496,1.1605320332645004,0.0,2.0,3.0,4.0,12.0,269.0,1.037174721189591,0.5312202679585377,0.0,1.0,1.0,1.0,5.0,269.0,0.9368029739776952,0.40484772592315776,0.0,1.0,1.0,1.0,3.0,269.0,1.141263940520446,0.6596922910580578,0.0,1.0,1.0,1.0,5.0
OMARP20,25,274.0,1.0437956204379562,0.525797676080092,0.0,1.0,1.0,1.0,3.0,274.0,1.0474452554744527,0.587984736286251,0.0,1.0,1.0,1.0,5.0,274.0,0.4927007299270073,0.5820432667094514,0.0,0.0,0.0,1.0,3.0,274.0,1.7043795620437956,1.3023713853460945,0.0,1.0,2.0,2.0,17.0,274.0,1.6788321167883211,0.6946610269821945,0.0,1.0,2.0,2.0,7.0,274.0,1.0875912408759123,0.8026919229358422,0.0,1.0,1.0,1.0,11.0,274.0,1.0218978102189782,0.5130838071718893,0.0,1.0,1.0,1.0,4.0,274.0,1.6131386861313868,0.6546332494751652,0.0,1.0,2.0,2.0,4.0,274.0,1.0766423357664234,0.5657842006609951,0.0,1.0,1.0,1.0,8.0,274.0,0.9744525547445255,0.3672547791823507,0.0,1.0,1.0,1.0,3.0,274.0,1.0,0.4447495899966607,0.0,1.0,1.0,1.0,4.0,274.0,1.1240875912408759,0.8554522868110728,0.0,1.0,1.0,1.0,12.0,274.0,0.9671532846715328,0.5160585321958886,0.0,1.0,1.0,1.0,6.0,274.0,1.5985401459854014,0.6896392220749589,0.0,1.0,2.0,2.0,5.0,274.0,1.1313868613138687,0.8457393171936938,0.0,1.0,1.0,1.0,12.0,274.0,1.145985401459854,1.694810635841419,0.0,1.0,1.0,1.0,21.0,274.0,3.2116788321167884,1.9905662379723534,0.0,2.0,3.0,4.0,22.0,274.0,1.0036496350364963,0.4953865932731104,0.0,1.0,1.0,1.0,3.0,274.0,0.9744525547445255,0.431460454867336,0.0,1.0,1.0,1.0,3.0,274.0,1.102189781021898,0.9121457335914634,0.0,1.0,1.0,1.0,13.0
OMARP20,26,217.0,1.1105990783410138,0.5500236616114618,0.0,1.0,1.0,1.0,3.0,217.0,1.0783410138248848,0.7317792964594892,0.0,1.0,1.0,1.0,8.0,217.0,0.663594470046083,1.1064675111825975,0.0,0.0,1.0,1.0,14.0,217.0,1.8433179723502304,1.4218415469160444,0.0,1.0,2.0,2.0,17.0,217.0,1.728110599078341,0.6344964660965349,0.0,1.0,2.0,2.0,4.0,217.0,1.2258064516129032,1.2396525123011208,0.0,1.0,1.0,1.0,12.0,217.0,1.023041474654378,0.4948100675021871,0.0,1.0,1.0,1.0,3.0,217.0,1.7557603686635945,1.040955978761053,0.0,1.0,2.0,2.0,10.0,217.0,1.1382488479262673,0.9175564735930227,0.0,1.0,1.0,1.0,11.0,217.0,0.9769585253456221,0.3656855094072062,0.0,1.0,1.0,1.0,2.0,217.0,1.0783410138248848,0.7748004604680874,0.0,1.0,1.0,1.0,11.0,217.0,1.262672811059908,1.9365247243948436,0.0,1.0,1.0,1.0,22.0,217.0,1.0,0.5,0.0,1.0,1.0,1.0,5.0,217.0,1.6497695852534562,0.6645190703143148,0.0,1.0,2.0,2.0,4.0,217.0,1.055299539170507,0.5328835148664793,0.0,1.0,1.0,1.0,4.0,217.0,1.087557603686636,0.5241236315576642,0.0,1.0,1.0,1.0,4.0,217.0,3.248847926267281,1.2029327818678976,0.0,3.0,4.0,4.0,9.0,217.0,0.9723502304147466,0.44008680426627034,0.0,1.0,1.0,1.0,3.0,217.0,0.967741935483871,0.4126147065451591,0.0,1.0,1.0,1.0,2.0,217.0,1.1336405529953917,0.7731741453829025,0.0,1.0,1.0,1.0,8.0
